# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       3d/6927a52dd8a08b77bcc637286b73b78e6ae88a
# reformat_partition: /dev/murphytest04-vg/smalltest
# data_gen:           random
# dir_depth:          1
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:45:24.120816
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=1 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest04-vg/smalltest
# testversion:   f7aa795 FS test: Collect inode data instead of `du`
# hostname:      murphytest04
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7522576 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest04--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          1           195             3      0.000        ok       0.000  0x0005cd3800  0x0000299800  0x000583a000        25688         341        25347
0x0000001000          2          1           196             1      0.000        ok       0.000  0x0005cd3800  0x000029b000  0x0005838800        25688         343        25345
0x0000001000          2          1           197             2      0.000        ok       0.000  0x0005cd3800  0x000029c400  0x0005837400        25688         344        25344
0x0000001000          2          1           198             2      0.000        ok       0.000  0x0005cd3800  0x000029d800  0x0005836000        25688         345        25343
0x0000001000          2          1           199             2      0.000        ok       0.000  0x0005cd3800  0x000029ec00  0x0005834c00        25688         346        25342
0x0000001000          2          1           200             2      0.000        ok       0.000  0x0005cd3800  0x00002a0000  0x0005833800        25688         347        25341
0x0000001000          2          1           201             1      0.000        ok       0.000  0x0005cd3800  0x00002a1800  0x0005832000        25688         349        25339
0x0000001000          2          1           202             1      0.000        ok       0.000  0x0005cd3800  0x00002a3000  0x0005830800        25688         351        25337
0x0000001000          2          1           203             2      0.000        ok       0.000  0x0005cd3800  0x00002a4400  0x000582f400        25688         352        25336
0x0000001000          2          1           204             1      0.000        ok       0.000  0x0005cd3800  0x00002a5c00  0x000582dc00        25688         354        25334
0x0000001000          2          1           205             1      0.000        ok       0.000  0x0005cd3800  0x00002a7400  0x000582c400        25688         356        25332
0x0000001000          2          1           206             3      0.000        ok       0.000  0x0005cd3800  0x00002a8800  0x000582b000        25688         357        25331
0x0000001000          2          1           207             3      0.000        ok       0.000  0x0005cd3800  0x00002a9c00  0x0005829c00        25688         358        25330
0x0000001000          2          1           208             2      0.000        ok       0.000  0x0005cd3800  0x00002ab000  0x0005828800        25688         359        25329
0x0000001000          2          1           209             1      0.000        ok       0.000  0x0005cd3800  0x00002ac800  0x0005827000        25688         361        25327
0x0000001000          2          1           210             1      0.000        ok       0.000  0x0005cd3800  0x00002ae000  0x0005825800        25688         363        25325
0x0000001000          2          1           211             3      0.000        ok       0.000  0x0005cd3800  0x00002af400  0x0005824400        25688         364        25324
0x0000001000          2          1           212             2      0.000        ok       0.000  0x0005cd3800  0x00002b0800  0x0005823000        25688         365        25323
0x0000001000          2          1           213             2      0.000        ok       0.000  0x0005cd3800  0x00002b1c00  0x0005821c00        25688         366        25322
0x0000001000          2          1           214             1      0.000        ok       0.000  0x0005cd3800  0x00002b3400  0x0005820400        25688         368        25320
0x0000001000          2          1           215             1      0.000        ok       0.000  0x0005cd3800  0x00002b4c00  0x000581ec00        25688         370        25318
0x0000001000          2          1           216             3      0.000        ok       0.000  0x0005cd3800  0x00002b6000  0x000581d800        25688         371        25317
0x0000001000          2          1           217             1      0.000        ok       0.000  0x0005cd3800  0x00002b7800  0x000581c000        25688         373        25315
0x0000001000          2          1           218             1      0.000        ok       0.000  0x0005cd3800  0x00002b9000  0x000581a800        25688         375        25313
0x0000001000          2          1           219             2      0.000        ok       0.000  0x0005cd3800  0x00002ba400  0x0005819400        25688         376        25312
0x0000001000          2          1           220             3      0.000        ok       0.000  0x0005cd3800  0x00002bb800  0x0005818000        25688         377        25311
0x0000001000          2          1           221             1      0.000        ok       0.000  0x0005cd3800  0x00002bd000  0x0005816800        25688         379        25309
0x0000001000          2          1           222             1      0.000        ok       0.000  0x0005cd3800  0x00002be800  0x0005815000        25688         381        25307
0x0000001000          2          1           223             2      0.000        ok       0.000  0x0005cd3800  0x00002bfc00  0x0005813c00        25688         382        25306
0x0000001000          2          1           224             1      0.000        ok       0.000  0x0005cd3800  0x00002c1400  0x0005812400        25688         384        25304
0x0000001000          2          1           225             2      0.000        ok       0.000  0x0005cd3800  0x00002c2800  0x0005811000        25688         385        25303
0x0000001000          2          1           226             3      0.000        ok       0.000  0x0005cd3800  0x00002c3c00  0x000580fc00        25688         386        25302
0x0000001000          2          1           227             1      0.000        ok       0.000  0x0005cd3800  0x00002c5400  0x000580e400        25688         388        25300
0x0000001000          2          1           228             2      0.000        ok       0.000  0x0005cd3800  0x00002c6800  0x000580d000        25688         389        25299
0x0000001000          2          1           229             2      0.000        ok       0.000  0x0005cd3800  0x00002c7c00  0x000580bc00        25688         390        25298
0x0000001000          2          1           230             1      0.000        ok       0.000  0x0005cd3800  0x00002c9400  0x000580a400        25688         392        25296
0x0000001000          2          1           231             2      0.000        ok       0.000  0x0005cd3800  0x00002ca800  0x0005809000        25688         393        25295
0x0000001000          2          1           232             4      0.000        ok       0.000  0x0005cd3800  0x00002cbc00  0x0005807c00        25688         394        25294
0x0000001000          2          1           233             1      0.000        ok       0.000  0x0005cd3800  0x00002cd400  0x0005806400        25688         396        25292
0x0000001000          2          1           234             1      0.000        ok       0.000  0x0005cd3800  0x00002cec00  0x0005804c00        25688         398        25290
0x0000001000          2          1           235             2      0.000        ok       0.000  0x0005cd3800  0x00002d0000  0x0005803800        25688         399        25289
0x0000001000          2          1           236             2      0.000        ok       0.000  0x0005cd3800  0x00002d1400  0x0005802400        25688         400        25288
0x0000001000          2          1           237             1      0.000        ok       0.000  0x0005cd3800  0x00002d2c00  0x0005800c00        25688         402        25286
0x0000001000          2          1           238             2      0.000        ok       0.000  0x0005cd3800  0x00002d4000  0x00057ff800        25688         403        25285
0x0000001000          2          1           239             1      0.000        ok       0.000  0x0005cd3800  0x00002d5800  0x00057fe000        25688         405        25283
0x0000001000          2          1           240             4      0.000        ok       0.000  0x0005cd3800  0x00002d6c00  0x00057fcc00        25688         406        25282
0x0000001000          2          1           241             2      0.000        ok       0.000  0x0005cd3800  0x00002d8000  0x00057fb800        25688         407        25281
0x0000001000          2          1           242             1      0.000        ok       0.000  0x0005cd3800  0x00002d9800  0x00057fa000        25688         409        25279
0x0000001000          2          1           243             2      0.000        ok       0.000  0x0005cd3800  0x00002dac00  0x00057f8c00        25688         410        25278
0x0000001000          2          1           244             3      0.000        ok       0.000  0x0005cd3800  0x00002dc000  0x00057f7800        25688         411        25277
0x0000001000          2          1           245             1      0.000        ok       0.000  0x0005cd3800  0x00002dd800  0x00057f6000        25688         413        25275
0x0000001000          2          1           246             2      0.000        ok       0.000  0x0005cd3800  0x00002dec00  0x00057f4c00        25688         414        25274
0x0000001000          2          1           247             2      0.000        ok       0.000  0x0005cd3800  0x00002e0000  0x00057f3800        25688         415        25273
0x0000001000          2          1           248             2      0.000        ok       0.000  0x0005cd3800  0x00002e1400  0x00057f2400        25688         416        25272
0x0000001000          2          1           249             4      0.000        ok       0.000  0x0005cd3800  0x00002e2800  0x00057f1000        25688         417        25271
0x0000001000          2          1           250             3      0.000        ok       0.000  0x0005cd3800  0x00002e3c00  0x00057efc00        25688         418        25270
0x0000001000          2          1           251             2      0.000        ok       0.000  0x0005cd3800  0x00002e5000  0x00057ee800        25688         419        25269
0x0000001000          2          1           252             2      0.000        ok       0.000  0x0005cd3800  0x00002e6400  0x00057ed400        25688         420        25268
0x0000001000          2          1           253             2      0.000        ok       0.000  0x0005cd3800  0x00002e7800  0x00057ec000        25688         421        25267
0x0000001000          2          1           254             2      0.000        ok       0.000  0x0005cd3800  0x00002e8c00  0x00057eac00        25688         422        25266
0x0000001000          2          1           255             3      0.000        ok       0.000  0x0005cd3800  0x00002ea000  0x00057e9800        25688         423        25265
