# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       f9/b1/0e99c62e2bd8fb8345712f15a61aaf981ec1
# reformat_partition: /dev/murphytest02-vg/smalltest
# data_gen:           random
# dir_depth:          2
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:04:01.679652
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=2 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest02-vg/smalltest
# testversion:   e185b7d FS test: measure disk free in parent dir
# hostname:      murphytest02
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7611744 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest02--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail            du    du_time
0x0000001000          2          2           134             1      0.000        ok       0.000  0x0005cd3800  0x0000268800  0x000586b000  0x00000c3800      0.003
0x0000001000          2          2           135             1      0.000        ok       0.000  0x0005cd3800  0x000026a400  0x0005869400  0x00000c5000      0.004
0x0000001000          2          2           136             1      0.000        ok       0.000  0x0005cd3800  0x000026bc00  0x0005867c00  0x00000c6400      0.004
0x0000001000          2          2           137             1      0.000        ok       0.000  0x0005cd3800  0x000026d800  0x0005866000  0x00000c7c00      0.004
0x0000001000          2          2           138             1      0.000        ok       0.000  0x0005cd3800  0x000026f400  0x0005864400  0x00000c9400      0.004
0x0000001000          2          2           139             1      0.000        ok       0.000  0x0005cd3800  0x0000271000  0x0005862800  0x00000cac00      0.004
0x0000001000          2          2           140             1      0.000        ok       0.000  0x0005cd3800  0x0000272c00  0x0005860c00  0x00000cc400      0.004
0x0000001000          2          2           141             1      0.000        ok       0.000  0x0005cd3800  0x0000274400  0x000585f400  0x00000cd800      0.004
0x0000001000          2          2           142             1      0.000        ok       0.000  0x0005cd3800  0x0000275c00  0x000585dc00  0x00000cec00      0.004
0x0000001000          2          2           143             1      0.000        ok       0.000  0x0005cd3800  0x0000277400  0x000585c400  0x00000d0000      0.004
0x0000001000          2          2           144             1      0.000        ok       0.000  0x0005cd3800  0x0000278c00  0x000585ac00  0x00000d1400      0.004
0x0000001000          2          2           145             1      0.000        ok       0.000  0x0005cd3800  0x000027a800  0x0005859000  0x00000d2c00      0.004
0x0000001000          2          2           146             1      0.000        ok       0.000  0x0005cd3800  0x000027c400  0x0005857400  0x00000d4400      0.004
0x0000001000          2          2           147             1      0.000        ok       0.000  0x0005cd3800  0x000027e000  0x0005855800  0x00000d5c00      0.004
0x0000001000          2          2           148             1      0.000        ok       0.000  0x0005cd3800  0x000027fc00  0x0005853c00  0x00000d7400      0.004
0x0000001000          2          2           149             1      0.000        ok       0.000  0x0005cd3800  0x0000281800  0x0005852000  0x00000d8c00      0.005
0x0000001000          2          2           150             1      0.000        ok       0.001  0x0005cd3800  0x0000283400  0x0005850400  0x00000da400      0.006
0x0000001000          2          2           151             1      0.000        ok       0.001  0x0005cd3800  0x0000284c00  0x000584ec00  0x00000db800      0.005
0x0000001000          2          2           152             1      0.000        ok       0.000  0x0005cd3800  0x0000286400  0x000584d400  0x00000dcc00      0.004
0x0000001000          2          2           153             1      0.000        ok       0.000  0x0005cd3800  0x0000287c00  0x000584bc00  0x00000de000      0.004
0x0000001000          2          2           154             1      0.000        ok       0.000  0x0005cd3800  0x0000289800  0x000584a000  0x00000df800      0.004
0x0000001000          2          2           155             1      0.000        ok       0.000  0x0005cd3800  0x000028b000  0x0005848800  0x00000e0c00      0.004
0x0000001000          2          2           156             1      0.000        ok       0.000  0x0005cd3800  0x000028c800  0x0005847000  0x00000e2000      0.004
0x0000001000          2          2           157             1      0.000        ok       0.000  0x0005cd3800  0x000028e000  0x0005845800  0x00000e3400      0.004
0x0000001000          2          2           158             1      0.000        ok       0.000  0x0005cd3800  0x000028fc00  0x0005843c00  0x00000e4c00      0.004
0x0000001000          2          2           159             1      0.000        ok       0.000  0x0005cd3800  0x0000291800  0x0005842000  0x00000e6400      0.004
0x0000001000          2          2           160             1      0.000        ok       0.000  0x0005cd3800  0x0000293000  0x0005840800  0x00000e7800      0.006
0x0000001000          2          2           161             1      0.000        ok       0.001  0x0005cd3800  0x0000294c00  0x000583ec00  0x00000e9000      0.004
0x0000001000          2          2           162             1      0.000        ok       0.000  0x0005cd3800  0x0000296400  0x000583d400  0x00000ea400      0.004
0x0000001000          2          2           163             1      0.000        ok       0.000  0x0005cd3800  0x0000298000  0x000583b800  0x00000ebc00      0.004
0x0000001000          2          2           164             1      0.000        ok       0.000  0x0005cd3800  0x0000299c00  0x0005839c00  0x00000ed400      0.004
0x0000001000          2          2           165             1      0.000        ok       0.000  0x0005cd3800  0x000029b800  0x0005838000  0x00000eec00      0.004
0x0000001000          2          2           166             1      0.000        ok       0.000  0x0005cd3800  0x000029d000  0x0005836800  0x00000f0000      0.004
0x0000001000          2          2           167             1      0.000        ok       0.000  0x0005cd3800  0x000029e800  0x0005835000  0x00000f1400      0.004
0x0000001000          2          2           168             1      0.000        ok       0.000  0x0005cd3800  0x00002a0400  0x0005833400  0x00000f2c00      0.006
0x0000001000          2          2           169             1      0.000        ok       0.000  0x0005cd3800  0x00002a2000  0x0005831800  0x00000f4400      0.005
0x0000001000          2          2           170             1      0.000        ok       0.000  0x0005cd3800  0x00002a3c00  0x000582fc00  0x00000f5c00      0.004
0x0000001000          2          2           171             1      0.000        ok       0.000  0x0005cd3800  0x00002a5800  0x000582e000  0x00000f7400      0.004
0x0000001000          2          2           172             1      0.000        ok       0.000  0x0005cd3800  0x00002a7000  0x000582c800  0x00000f8800      0.004
0x0000001000          2          2           173             1      0.000        ok       0.000  0x0005cd3800  0x00002a8800  0x000582b000  0x00000f9c00      0.006
0x0000001000          2          2           174             1      0.000        ok       0.001  0x0005cd3800  0x00002aa000  0x0005829800  0x00000fb000      0.005
0x0000001000          2          2           175             1      0.000        ok       0.000  0x0005cd3800  0x00002abc00  0x0005827c00  0x00000fc800      0.004
0x0000001000          2          2           176             1      0.000        ok       0.000  0x0005cd3800  0x00002ad800  0x0005826000  0x00000fe000      0.004
0x0000001000          2          2           177             1      0.000        ok       0.000  0x0005cd3800  0x00002af000  0x0005824800  0x00000ff400      0.004
0x0000001000          2          2           178             1      0.000        ok       0.000  0x0005cd3800  0x00002b0800  0x0005823000  0x0000100800      0.005
0x0000001000          2          2           179             1      0.000        ok       0.000  0x0005cd3800  0x00002b2400  0x0005821400  0x0000102000      0.004
0x0000001000          2          2           180             1      0.000        ok       0.000  0x0005cd3800  0x00002b4000  0x000581f800  0x0000103800      0.004
0x0000001000          2          2           181             1      0.000        ok       0.000  0x0005cd3800  0x00002b5800  0x000581e000  0x0000104c00      0.004
0x0000001000          2          2           182             1      0.000        ok       0.000  0x0005cd3800  0x00002b7000  0x000581c800  0x0000106000      0.004
0x0000001000          2          2           183             1      0.000        ok       0.000  0x0005cd3800  0x00002b8800  0x000581b000  0x0000107400      0.004
0x0000001000          2          2           184             1      0.000        ok       0.000  0x0005cd3800  0x00002ba400  0x0005819400  0x0000108c00      0.004
0x0000001000          2          2           185             1      0.000        ok       0.000  0x0005cd3800  0x00002bbc00  0x0005817c00  0x000010a000      0.004
0x0000001000          2          2           186             1      0.000        ok       0.000  0x0005cd3800  0x00002bd800  0x0005816000  0x000010b800      0.004
0x0000001000          2          2           187             1      0.000        ok       0.000  0x0005cd3800  0x00002bf400  0x0005814400  0x000010d000      0.004
0x0000001000          2          2           188             1      0.000        ok       0.000  0x0005cd3800  0x00002c0c00  0x0005812c00  0x000010e400      0.004
0x0000001000          2          2           189             1      0.000        ok       0.000  0x0005cd3800  0x00002c2800  0x0005811000  0x000010fc00      0.004
0x0000001000          2          2           190             1      0.000        ok       0.000  0x0005cd3800  0x00002c4000  0x000580f800  0x0000111000      0.004
0x0000001000          2          2           191             1      0.000        ok       0.000  0x0005cd3800  0x00002c5c00  0x000580dc00  0x0000112800      0.004
0x0000001000          2          2           192             1      0.000        ok       0.000  0x0005cd3800  0x00002c7800  0x000580c000  0x0000114000      0.006
0x0000001000          2          2           193             1      0.000        ok       0.000  0x0005cd3800  0x00002c9400  0x000580a400  0x0000115800      0.004
0x0000001000          2          2           194             1      0.000        ok       0.000  0x0005cd3800  0x00002cb000  0x0005808800  0x0000117000      0.004
0x0000001000          2          2           195             1      0.000        ok       0.000  0x0005cd3800  0x00002cc800  0x0005807000  0x0000118400      0.004
0x0000001000          2          2           196             1      0.000        ok       0.000  0x0005cd3800  0x00002ce000  0x0005805800  0x0000119800      0.004
0x0000001000          2          2           197             1      0.000        ok       0.000  0x0005cd3800  0x00002cf800  0x0005804000  0x000011ac00      0.004
0x0000001000          2          2           198             1      0.000        ok       0.000  0x0005cd3800  0x00002d1400  0x0005802400  0x000011c400      0.004
0x0000001000          2          2           199             1      0.000        ok       0.000  0x0005cd3800  0x00002d3000  0x0005800800  0x000011dc00      0.004
0x0000001000          2          2           200             1      0.000        ok       0.000  0x0005cd3800  0x00002d4c00  0x00057fec00  0x000011f400      0.004
0x0000001000          2          2           201             1      0.000        ok       0.000  0x0005cd3800  0x00002d6400  0x00057fd400  0x0000120800      0.004
0x0000001000          2          2           202             1      0.000        ok       0.000  0x0005cd3800  0x00002d8000  0x00057fb800  0x0000122000      0.005
0x0000001000          2          2           203             1      0.000        ok       0.001  0x0005cd3800  0x00002d9800  0x00057fa000  0x0000123400      0.006
0x0000001000          2          2           204             1      0.000        ok       0.000  0x0005cd3800  0x00002db400  0x00057f8400  0x0000124c00      0.004
0x0000001000          2          2           205             1      0.000        ok       0.000  0x0005cd3800  0x00002dd000  0x00057f6800  0x0000126400      0.004
0x0000001000          2          2           206             1      0.000        ok       0.000  0x0005cd3800  0x00002dec00  0x00057f4c00  0x0000127c00      0.004
0x0000001000          2          2           207             1      0.000        ok       0.000  0x0005cd3800  0x00002e0400  0x00057f3400  0x0000129000      0.004
0x0000001000          2          2           208             1      0.000        ok       0.000  0x0005cd3800  0x00002e2000  0x00057f1800  0x000012a800      0.004
0x0000001000          2          2           209             1      0.000        ok       0.000  0x0005cd3800  0x00002e3c00  0x00057efc00  0x000012c000      0.007
0x0000001000          2          2           210             1      0.000        ok       0.001  0x0005cd3800  0x00002e5400  0x00057ee400  0x000012d400      0.004
0x0000001000          2          2           211             1      0.000        ok       0.000  0x0005cd3800  0x00002e6c00  0x00057ecc00  0x000012e800      0.004
0x0000001000          2          2           212             1      0.000        ok       0.000  0x0005cd3800  0x00002e8400  0x00057eb400  0x000012fc00      0.005
0x0000001000          2          2           213             1      0.000        ok       0.000  0x0005cd3800  0x00002e9c00  0x00057e9c00  0x0000131000      0.005
0x0000001000          2          2           214             1      0.000        ok       0.000  0x0005cd3800  0x00002eb800  0x00057e8000  0x0000132800      0.005
0x0000001000          2          2           215             1      0.000        ok       0.000  0x0005cd3800  0x00002ed000  0x00057e6800  0x0000133c00      0.005
0x0000001000          2          2           216             1      0.000        ok       0.001  0x0005cd3800  0x00002eec00  0x00057e4c00  0x0000135400      0.006
0x0000001000          2          2           217             1      0.000        ok       0.000  0x0005cd3800  0x00002f0400  0x00057e3400  0x0000136800      0.005
0x0000001000          2          2           218             1      0.000        ok       0.000  0x0005cd3800  0x00002f2000  0x00057e1800  0x0000138000      0.005
0x0000001000          2          2           219             1      0.000        ok       0.000  0x0005cd3800  0x00002f3c00  0x00057dfc00  0x0000139800      0.005
0x0000001000          2          2           220             1      0.000        ok       0.000  0x0005cd3800  0x00002f5400  0x00057de400  0x000013ac00      0.005
0x0000001000          2          2           221             1      0.000        ok       0.000  0x0005cd3800  0x00002f6c00  0x00057dcc00  0x000013c000      0.005
0x0000001000          2          2           222             1      0.000        ok       0.000  0x0005cd3800  0x00002f8800  0x00057db000  0x000013d800      0.007
0x0000001000          2          2           223             1      0.000        ok       0.001  0x0005cd3800  0x00002fa000  0x00057d9800  0x000013ec00      0.005
0x0000001000          2          2           224             1      0.000        ok       0.000  0x0005cd3800  0x00002fb800  0x00057d8000  0x0000140000      0.005
0x0000001000          2          2           225             1      0.000        ok       0.001  0x0005cd3800  0x00002fd000  0x00057d6800  0x0000141400      0.007
0x0000001000          2          2           226             1      0.000        ok       0.000  0x0005cd3800  0x00002fec00  0x00057d4c00  0x0000142c00      0.005
0x0000001000          2          2           227             1      0.000        ok       0.000  0x0005cd3800  0x0000300400  0x00057d3400  0x0000144000      0.005
0x0000001000          2          2           228             1      0.000        ok       0.000  0x0005cd3800  0x0000301c00  0x00057d1c00  0x0000145400      0.005
0x0000001000          2          2           229             1      0.000        ok       0.000  0x0005cd3800  0x0000303800  0x00057d0000  0x0000146c00      0.005
0x0000001000          2          2           230             1      0.000        ok       0.000  0x0005cd3800  0x0000305000  0x00057ce800  0x0000148000      0.005
0x0000001000          2          2           231             1      0.000        ok       0.000  0x0005cd3800  0x0000306c00  0x00057ccc00  0x0000149800      0.005
0x0000001000          2          2           232             1      0.000        ok       0.000  0x0005cd3800  0x0000308400  0x00057cb400  0x000014ac00      0.005
0x0000001000          2          2           233             1      0.000        ok       0.000  0x0005cd3800  0x0000309c00  0x00057c9c00  0x000014c000      0.005
0x0000001000          2          2           234             1      0.000        ok       0.000  0x0005cd3800  0x000030b400  0x00057c8400  0x000014d400      0.005
0x0000001000          2          2           235             1      0.000        ok       0.000  0x0005cd3800  0x000030cc00  0x00057c6c00  0x000014e800      0.005
0x0000001000          2          2           236             1      0.000        ok       0.001  0x0005cd3800  0x000030e400  0x00057c5400  0x000014fc00      0.007
0x0000001000          2          2           237             1      0.000        ok       0.001  0x0005cd3800  0x000030fc00  0x00057c3c00  0x0000151000      0.005
0x0000001000          2          2           238             1      0.000        ok       0.000  0x0005cd3800  0x0000311800  0x00057c2000  0x0000152800      0.007
0x0000001000          2          2           239             1      0.000        ok       0.001  0x0005cd3800  0x0000313000  0x00057c0800  0x0000153c00      0.006
0x0000001000          2          2           240             1      0.000        ok       0.000  0x0005cd3800  0x0000314800  0x00057bf000  0x0000155000      0.005
0x0000001000          2          2           241             1      0.000        ok       0.000  0x0005cd3800  0x0000316400  0x00057bd400  0x0000156800      0.008
0x0000001000          2          2           242             1      0.000        ok       0.001  0x0005cd3800  0x0000318000  0x00057bb800  0x0000158000      0.005
0x0000001000          2          2           243             1      0.000        ok       0.000  0x0005cd3800  0x0000319800  0x00057ba000  0x0000159400      0.005
0x0000001000          2          2           244             1      0.000        ok       0.000  0x0005cd3800  0x000031b400  0x00057b8400  0x000015ac00      0.005
0x0000001000          2          2           245             1      0.000        ok       0.000  0x0005cd3800  0x000031cc00  0x00057b6c00  0x000015c000      0.005
0x0000001000          2          2           246             1      0.000        ok       0.000  0x0005cd3800  0x000031e400  0x00057b5400  0x000015d400      0.005
0x0000001000          2          2           247             1      0.000        ok       0.000  0x0005cd3800  0x0000320000  0x00057b3800  0x000015ec00      0.007
0x0000001000          2          2           248             1      0.000        ok       0.001  0x0005cd3800  0x0000321c00  0x00057b1c00  0x0000160400      0.005
0x0000001000          2          2           249             1      0.000        ok       0.000  0x0005cd3800  0x0000323c00  0x00057afc00  0x0000162000      0.005
0x0000001000          2          2           250             1      0.000        ok       0.000  0x0005cd3800  0x0000325400  0x00057ae400  0x0000163400      0.005
0x0000001000          2          2           251             1      0.000        ok       0.000  0x0005cd3800  0x0000327000  0x00057ac800  0x0000164c00      0.005
0x0000001000          2          2           252             1      0.000        ok       0.000  0x0005cd3800  0x0000328c00  0x00057aac00  0x0000166400      0.005
0x0000001000          2          2           253             1      0.000        ok       0.000  0x0005cd3800  0x000032a400  0x00057a9400  0x0000167800      0.005
0x0000001000          2          2           254             1      0.000        ok       0.000  0x0005cd3800  0x000032c000  0x00057a7800  0x0000169000      0.005
0x0000001000          2          2           255             1      0.000        ok       0.000  0x0005cd3800  0x000032dc00  0x00057a5c00  0x000016a800      0.005
0x0000001000          2          2           256             1      0.000        ok       0.000  0x0005cd3800  0x000032f400  0x00057a4400  0x000016bc00      0.007
0x0000001000          2          2           257             1      0.000        ok       0.001  0x0005cd3800  0x0000330c00  0x00057a2c00  0x000016d000      0.005
0x0000001000          2          2           258             1      0.000        ok       0.000  0x0005cd3800  0x0000332800  0x00057a1000  0x000016e800      0.005
0x0000001000          2          2           259             1      0.000        ok       0.000  0x0005cd3800  0x0000334000  0x000579f800  0x000016fc00      0.005
0x0000001000          2          2           260             1      0.000        ok       0.000  0x0005cd3800  0x0000335c00  0x000579dc00  0x0000171400      0.008
0x0000001000          2          2           261             1      0.000        ok       0.000  0x0005cd3800  0x0000337400  0x000579c400  0x0000172800      0.005
0x0000001000          2          2           262             1      0.000        ok       0.000  0x0005cd3800  0x0000338c00  0x000579ac00  0x0000173c00      0.005
0x0000001000          2          2           263             1      0.000        ok       0.000  0x0005cd3800  0x000033a400  0x0005799400  0x0000175000      0.005
0x0000001000          2          2           264             1      0.000        ok       0.000  0x0005cd3800  0x000033c000  0x0005797800  0x0000176800      0.005
0x0000001000          2          2           265             1      0.000        ok       0.000  0x0005cd3800  0x000033d800  0x0005796000  0x0000177c00      0.005
0x0000001000          2          2           266             1      0.000        ok       0.000  0x0005cd3800  0x000033f400  0x0005794400  0x0000179400      0.005
0x0000001000          2          2           267             1      0.000        ok       0.000  0x0005cd3800  0x0000340c00  0x0005792c00  0x000017a800      0.005
0x0000001000          2          2           268             1      0.000        ok       0.000  0x0005cd3800  0x0000342800  0x0005791000  0x000017c000      0.006
0x0000001000          2          2           269             1      0.000        ok       0.001  0x0005cd3800  0x0000344400  0x000578f400  0x000017d800      0.007
0x0000001000          2          2           270             1      0.000        ok       0.000  0x0005cd3800  0x0000345c00  0x000578dc00  0x000017ec00      0.005
0x0000001000          2          2           271             1      0.000        ok       0.000  0x0005cd3800  0x0000347800  0x000578c000  0x0000180400      0.005
0x0000001000          2          2           272             1      0.000        ok       0.000  0x0005cd3800  0x0000349000  0x000578a800  0x0000181800      0.006
0x0000001000          2          2           273             1      0.000        ok       0.001  0x0005cd3800  0x000034a800  0x0005789000  0x0000182c00      0.008
0x0000001000          2          2           274             1      0.000        ok       0.000  0x0005cd3800  0x000034c000  0x0005787800  0x0000184000      0.005
0x0000001000          2          2           275             1      0.000        ok       0.000  0x0005cd3800  0x000034d800  0x0005786000  0x0000185400      0.005
0x0000001000          2          2           276             1      0.000        ok       0.000  0x0005cd3800  0x000034f000  0x0005784800  0x0000186800      0.005
